412,483,2021-12-30 06:36:00,38,,30
413,470,2021-12-30 06:38:00,34,,29
414,484,2021-12-30 06:39:00,38,,30
415,507,2021-12-30 06:39:00,48,,31
416,432,2021-12-30 06:39:00,36,,27
417,469,2021-12-30 06:39:00,34,,29
418,468,2021-12-30 06:42:00,34,,29
419,485,2021-12-30 06:40:00,38,,30
420,506,2021-12-30 06:40:00,48,,31
421,486,2021-12-30 06:42:00,38,,30
422,505,2021-12-30 06:43:00,48,,31
423,513,2021-12-30 06:43:00,36,,32
424,542,2021-12-30 06:43:00,33,,33
425,467,2021-12-30 06:43:00,34,,29
426,487,2021-12-30 06:44:00,38,,30
427,466,2021-12-30 06:45:00,34,,29
428,504,2021-12-30 06:44:00,48,,31
429,514,2021-12-30 06:45:00,36,,32
430,541,2021-12-30 06:44:00,33,,33
431,488,2021-12-30 06:45:00,38,,30
432,503,2021-12-30 06:46:00,48,,31
433,540,2021-12-30 06:47:00,33,,33
434,465,2021-12-30 06:48:00,34,,29
435,489,2021-12-30 06:48:00,38,,30
436,515,2021-12-30 06:46:00,36,,32
437,502,2021-12-30 06:48:00,48,,31
438,516,2021-12-30 06:49:00,36,,32
439,539,2021-12-30 06:49:00,33,,33
440,464,2021-12-30 06:49:00,34,,29
441,501,2021-12-30 06:49:00,48,,31
442,500,2021-12-30 06:52:00,48,,31
443,517,2021-12-30 06:50:00,36,,32
444,538,2021-12-30 06:50:00,33,,33
445,518,2021-12-30 06:52:00,36,,32
446,537,2021-12-30 06:53:00,33,,33
447,545,2021-12-30 06:53:00,34,,34
448,574,2021-12-30 06:53:00,32,,35
449,499,2021-12-30 06:53:00,48,,31
450,519,2021-12-30 06:54:00,36,,32
451,498,2021-12-30 06:55:00,48,,31
452,536,2021-12-30 06:54:00,33,,33
453,546,2021-12-30 06:55:00,34,,34
454,573,2021-12-30 06:54:00,32,,35
455,520,2021-12-30 06:55:00,36,,32
456,535,2021-12-30 06:56:00,33,,33
457,572,2021-12-30 06:57:00,32,,35
458,497,2021-12-30 06:58:00,48,,31
459,521,2021-12-30 06:58:00,36,,32
460,547,2021-12-30 06:56:00,34,,34
461,534,2021-12-30 06:58:00,33,,33
462,548,2021-12-30 06:59:00,34,,34
463,571,2021-12-30 06:59:00,32,,35
464,496,2021-12-30 06:59:00,48,,31
465,533,2021-12-30 06:59:00,33,,33
466,532,2021-12-30 07:02:00,33,,33
